1085;24826;-8191;0
0;3584;-3768;15548;0
0;3536;-3712;15484;0
0;3468;-3700;15616;0
0;3472;-3800;15644;0
0;3604;-3784;15636;0
0;3604;-3784;15636;0
0;3396;-3756;15628;0
0;3436;-3585;-1;0
0;3460;-3728;15560;0
0;3448;-3840;15416;0
0;3500;-3812;15456;0
0;3508;-3724;15700;0
0;3432;-3712;15736;0
0;3424;-3716;15596;0
0;3292;-3692;15600;0
0;3292;-3692;15600;0
0;3428;-3704;15600;0
0;3332;-3704;15556;0
0;3464;-3772;15588;0
0;3276;-3820;15580;0
0;3356;-3676;15600;0
0;3364;-3600;15748;0
0;3384;-3740;15692;0
0;8193;8193;11263;0
0;3380;-3808;15596;0
0;3380;-3808;15596;0
0;3384;-3760;15636;0
0;3384;-3752;15628;0
0;3328;-3816;15724;0
0;3404;-3776;15752;0
0;3500;-3748;15664;0
0;3492;-3808;15752;0
0;3356;-3760;15836;0
0;3332;-3728;15748;0
0;3324;-3736;15764;0
0;3324;-3736;15764;0
0;3360;-3824;15644;0
0;3424;-3800;15728;0
0;3400;-3684;15808;0
0;3384;-3688;15700;0
0;3444;-3752;15552;0
0;3440;-3772;15624;0
0;3444;-3716;15756;0
0;3392;-3724;15736;0
0;3492;-3788;15688;0
0;3492;-3788;15688;0
0;3440;-3760;15644;0
0;3408;-3772;15764;0
0;3444;-3764;15692;0
0;3396;-3780;15732;0
0;3336;-3740;15772;0
0;3344;-3752;15708;0
0;3376;-3808;15648;0
0;3448;-3812;15632;0
0;3492;-3680;15732;0
0;3492;-3680;15732;0
0;3380;-3700;15796;0
0;3376;-3788;15808;0
0;3472;-3708;15820;0
0;3372;-3700;15800;0
0;3464;-3704;15788;0
0;3388;-3744;15784;0
0;3336;-3668;15812;0
0;3368;-3664;15848;0
0;3352;-3644;15740;0
0;3416;-3612;15724;0
0;3416;-3612;15724;0
0;3400;-3660;15716;0
0;3440;-3652;15780;0
0;3440;-3636;15740;0
0;3456;-3636;15712;0
0;3492;-3620;15600;0
0;3480;-3664;15648;0
0;3396;-3744;15744;0
0;3288;-3688;15772;0
0;3396;-3692;15828;0
0;3396;-3692;15828;0
0;3388;-3664;15844;0
0;3364;-3636;15712;0
0;3388;-3596;15716;0
0;3352;-3552;15676;0
0;3540;-3620;15740;0
0;3420;-3640;15792;0
0;3432;-3660;15620;0
0;3400;-3560;15764;0
0;3352;-3516;15764;0
0;3352;-3516;15764;0
0;3448;-3548;15736;0
0;3440;-3560;15724;0
0;3484;-3668;15724;0
0;3412;-3588;15752;0
0;3412;-3572;15620;0
0;3436;-3632;15688;0
0;3484;-3620;15740;0
0;3512;-3496;15736;0
0;3452;-3528;15604;0
0;3452;-3528;15604;0
0;3436;-3584;15468;0
0;3392;-3616;15548;0
0;3468;-3608;15580;0
0;3448;-3584;15632;0
0;3420;-3620;15616;0
0;3424;-3580;15656;0
0;3384;-3576;15792;0
0;3436;-3616;15480;0
0;3408;-3628;15436;0
0;3408;-3628;15436;0
0;3440;-3628;15600;0
0;3484;-3588;15636;0
0;3412;-3708;15792;0
0;3496;-3616;15860;0
0;3376;-3684;15712;0
0;3464;-3732;15528;0
0;3436;-3676;15532;0
0;3388;-3668;15644;0
0;3432;-3680;15588;0
0;3432;-3680;15588;0
0;3512;-3700;15448;0
0;3480;-3700;15524;0
0;3432;-3684;15516;0
0;3412;-3692;15548;0
0;3392;-3664;15544;0
0;3364;-3632;15368;0
0;3500;-3628;15520;0
0;3436;-3676;15584;0
0;3436;-3676;15584;0
0;3500;-3660;15544;1
0;3428;-3640;15576;1
0;3468;-3636;15604;1
0;3540;-3684;15692;1
0;3472;-3620;15552;1
0;3472;-3620;15552;1
0;3632;-3644;15536;1
0;3396;-3636;15584;1
0;3416;-3600;15676;1
0;3436;-3508;15676;1
0;3468;-3564;15680;1
0;3408;-3584;15624;1
0;3436;-3644;15500;1
0;3496;-3680;15712;1
0;3492;-3656;15608;1
0;3492;-3656;15608;1
0;-1280;288;315;1
0;3480;-3656;15624;1
0;3392;-3636;15668;1
0;3488;-3636;15608;1
0;3336;-3632;15660;1
0;3336;-3632;15660;1
0;3524;-3636;15656;1
0;3468;-3660;15556;1
0;3556;-3636;15640;1
0;3524;-3736;15684;1
0;3432;-3696;15532;1
0;3468;-3684;15572;1
0;3452;-3640;15680;1
0;3540;-3604;15592;1
0;3556;-3648;15680;1
0;3368;-3616;15680;1
0;3368;-3616;15680;1
0;3484;-3568;15632;1
0;3460;-3648;15688;1
0;3532;-3708;15732;1
0;3464;-3620;15728;1
0;3552;-3556;15596;1
0;3400;-3484;15576;1
0;3400;-3564;15552;1
0;3400;-3564;15552;1
0;17469;-8965;8194;1
0;3440;-3512;15696;1
0;3512;-3536;15680;1
0;3408;-3508;15816;1
0;3408;-3508;15816;1
0;3464;-3412;15844;1
0;3560;-3496;15784;1
0;3500;-3580;15824;1
0;3548;-3536;15928;1
0;3472;-3488;15800;1
0;3472;-3488;15800;1
0;-3416;15804;-1248;1
0;3508;-3496;15908;1
0;3396;-3508;15816;1
0;3420;-3484;15768;1
0;3452;-3524;15832;1
0;3520;-3448;15744;1
0;3520;-3448;15744;1
0;3416;-3468;15820;1
0;3520;-3512;15848;1
0;3556;-3436;15708;1
0;3512;-3524;15680;1
0;3488;-3560;15760;1
0;3360;-3520;15708;1
0;3424;-3512;15880;1
0;3524;-3408;15800;1
0;3344;-3496;15752;1
0;3344;-3496;15752;1
0;3396;-3572;15808;1
0;3376;-3516;15712;1
0;3464;-3604;15716;1
0;3416;-3528;15744;1
0;3504;-3460;15612;1
0;3396;-3512;15552;1
0;3396;-3484;15728;1
0;3532;-3580;15788;1
0;3440;-3508;15820;1
0;3440;-3508;15820;1
0;3580;-3524;15712;1
0;3456;-3572;15732;1
0;3492;-3524;15752;1
0;3512;-3504;15752;1
0;3436;-3544;15632;1
0;3524;-3496;15548;1
0;3496;-3600;15500;1
0;3516;-3560;15544;1
0;3404;-3532;15636;1
0;3404;-3532;15636;1
0;3460;-3584;15572;1
0;3444;-3596;15524;1
0;3492;-3608;15608;1
0;3480;-3636;15676;1
0;3412;-3708;15604;1
0;3480;-3672;15544;1
0;3520;-3584;15680;1
0;3556;-3668;15636;1
0;16384;-12287;11519;1
0;3568;-3656;15760;1
0;3472;-3600;15680;1
0;3600;-3680;15592;1
0;3516;-3700;15736;1
0;3556;-3736;15656;1
0;3452;-3724;15580;1
0;3564;-3656;15632;1
0;3580;-3748;15632;1
0;3500;-3708;15668;1
0;3484;-3784;-1;1
0;3484;-3784;15616;1
0;3524;-3756;15704;1
0;3416;-3824;15848;1
0;3504;-3780;15624;1
0;3468;-3800;15536;1
0;3368;-3720;15564;1
0;3468;-3648;15656;1
0;3468;-3700;15572;1
0;3412;-3736;15580;1
0;3492;-3788;15504;1
0;3492;-3788;15504;1
0;3492;-3768;15640;1
0;3512;-3608;15608;1
0;3352;-3684;15584;1
0;3420;-3828;15560;1
0;3512;-3904;15692;1
0;3572;-3796;15628;1
0;3524;-3736;15612;1
0;3432;-3744;15668;1
0;3408;-3800;15624;1
0;3408;-3800;15624;1
0;3412;-3820;15476;1
0;3496;-3748;15464;1
0;3576;-3828;15404;1
0;3560;-3792;15480;1
0;3612;-3740;15456;1
0;3576;-3696;15404;1
0;3560;-3800;15528;1
0;3584;-3780;15504;1
0;3496;-3800;15336;1
0;3496;-3800;15336;1
0;3532;-3752;15428;1
0;3460;-3716;15436;1
0;3440;-3692;15352;1
0;3424;-3644;15304;1
0;3480;-3624;15412;1
0;3360;-3680;15448;1
0;3444;-3736;15332;1
0;3272;-3800;15400;1
0;3284;-3740;15436;1
0;4098;18691;-25602;1
0;3268;-3756;15352;1
0;3228;-3672;15580;1
0;3132;-3668;15684;1
0;3092;-3716;15520;1
0;3160;-3668;15472;1
0;3180;-3728;15524;1
0;3064;-3820;15496;1
0;3028;-3728;15616;1
0;3096;-3820;15712;1
0;3096;-3820;15712;1
0;3092;-3824;15672;1
0;2972;-3764;15724;1
0;2960;-3720;15600;1
0;4096;-8958;29694;1
0;3012;-3752;15828;1
0;3052;-3812;15728;1
0;3024;-3804;15800;1
0;3024;-3804;15800;1
0;2916;-3736;15912;1
0;2836;-3800;15952;1
0;2912;-3848;15900;1
0;3004;-3800;15968;1
0;2956;-3876;16040;1
0;3072;-3900;16044;1
0;3004;-3888;16092;1
0;3100;-3844;16172;1
0;3008;-3720;16232;1
0;3008;-3720;16232;1
0;3064;-3708;16096;1
0;3092;-3585;-1;1
0;3136;-3848;16072;1
0;3196;-3852;16056;1
0;3184;-3860;16116;1
0;3096;-3920;16160;1
0;3248;-3892;16056;1
0;3352;-3868;15940;1
0;3344;-3772;16000;1
0;3344;-3772;16000;1
0;3320;-3892;16076;1
0;3324;-3792;16116;1
0;3492;-3800;16048;1
0;3492;-3800;16048;1
0;-1264;65;-497;1
0;3688;-3840;16060;1
0;3640;-3840;15816;1
0;3548;-3788;16028;1
0;3680;-3716;15936;1
0;3644;-3752;15784;1
0;3648;-3732;15800;1
0;3648;-3732;15800;1
0;3664;-3688;15768;1
0;3700;-3764;15760;1
0;3796;-3740;15832;1
0;3700;-3692;15744;1
0;3684;-3628;15652;1
0;3596;-3692;15664;1
0;3744;-3616;15680;1
0;3600;-3712;15824;1
0;3640;-3628;15768;1
0;3640;-3628;15768;1
0;3700;-3680;15720;1
0;3636;-3636;15784;1
0;3496;-3568;15700;1
0;3504;-3556;15796;1
0;3604;-3628;15664;1
0;3520;-3644;15640;1
0;3520;-3644;15640;1
0;3508;-3672;15628;1
0;3508;-3672;15628;1
0;-1248;348;312;1
0;3576;-3640;15676;1
0;3504;-3700;15632;1
0;3504;-3700;15632;1
0;3508;-3600;15632;1
0;3508;-3596;15660;1
0;3552;-3608;15616;1
0;3476;-3636;15588;1
0;12288;-17919;30464;1
0;3444;-3744;15652;1
0;3416;-3672;15684;1
0;3416;-3672;15684;1
0;3456;-3620;15520;1
0;3432;-3668;15556;1
0;3432;-3668;15556;1
0;-21444;19707;8192;1
0;3512;-3628;15392;1
0;3464;-3620;15344;1
0;3556;-3632;15308;1
0;3480;-3792;15484;1
0;3508;-3708;15428;1
0;3588;-3716;15344;1
0;3572;-3688;15216;1
0;3500;-3692;15176;1
0;3500;-3692;15176;1
0;3540;-3708;15140;1
0;3556;-3748;15132;1
0;3624;-3712;15192;1
0;3628;-3676;15272;1
0;3656;-3744;15252;1
0;3548;-3716;15284;1
0;3432;-3732;15224;1
0;3504;-3692;15172;1
0;3608;-3740;15248;1
0;3576;-3876;15260;1
0;3576;-3876;15260;1
0;3676;-3760;15372;1
0;3528;-3788;15412;1
0;3600;-3812;15320;1
0;3600;-3812;15320;1
0;3580;-3768;15292;1
0;3612;-3812;15308;1
0;0;-31743;767;1
0;3580;-3748;15168;1
0;3472;-3792;15252;1
0;3600;-3728;15384;1
0;3624;-3832;15384;1
0;3624;-3832;15384;1
0;3580;-3832;15540;1
0;3692;-3884;15432;1
0;3660;-3816;15548;1
0;3568;-3752;15532;1
0;3524;-3728;15456;1
0;3532;-3724;15396;1
0;3600;-3708;15472;1
0;3488;-3744;15516;1
0;3612;-3744;15584;1
0;3612;-3744;15584;1
0;3640;-3796;15532;1
0;3640;-3768;15644;1
0;3560;-3688;15664;1
0;3592;-3648;15636;1
0;3500;-3648;15620;1
0;3524;-3768;15668;1
0;3524;-3768;15668;1
0;-3700;15856;-1296;1
0;3516;-3484;15944;1
0;3564;-3504;15864;1
0;3468;-3496;16024;1
0;3548;-3468;15972;1
0;3516;-3504;16080;1
0;3488;-3404;16088;1
0;3588;-3396;16072;1
0;3508;-3336;15964;1
0;3508;-3336;15964;1
0;3416;-3388;15948;1
0;3404;-3392;15988;1
0;3496;-3340;16076;1
0;3440;-3352;16060;1
0;3460;-3292;16020;1
0;3428;-3304;16008;1
0;3468;-3404;15968;1
0;3400;-3328;16044;1
0;3472;-3280;16012;1
0;3472;-3280;16012;1
0;3516;-3304;16040;1
0;3364;-3316;15920;1
0;3304;-3356;16036;1
0;3384;-3372;16084;1
0;3416;-3364;16032;1
0;3400;-3264;15932;1
0;3260;-3304;16076;1
0;3324;-3204;15832;1
0;3308;-3284;15912;1
0;3292;-3344;15876;1
0;3292;-3344;15876;1
0;3252;-3372;15916;1
0;3240;-3360;16000;1
0;3256;-3404;16020;1
0;4096;-8703;19711;1
0;3196;-3300;15740;1
0;3264;-3296;15680;1
0;3248;-3300;15836;1
0;3348;-3364;15692;1
0;3348;-3364;15692;1
0;8192;1;767;1
0;3244;-3424;15812;1
0;3156;-3444;15760;1
0;3180;-3488;15748;1
0;3136;-3512;15696;1
0;3232;-3380;15700;1
0;3196;-3452;15720;1
0;3192;-3508;15856;1
0;3192;-3508;15856;1
0;3196;-3524;15684;1
0;3260;-3548;15668;1
0;3248;-3556;15532;1
0;3248;-3520;15504;1
0;3280;-3484;15628;1
0;3232;-3556;15632;1
0;3264;-3660;15504;1
0;3276;-3636;15588;1
0;3280;-3728;15800;1
0;3280;-3728;15800;1
0;3260;-3680;15692;1
0;3248;-3672;15648;1
0;3268;-3636;15572;1
0;3372;-3652;15556;1
0;3360;-3664;15704;1
0;3368;-3636;15552;1
0;3372;-3728;15488;1
0;3300;-3812;15428;1
0;3200;-3776;15532;1
0;3200;-3776;15532;1
0;3268;-3744;15484;1
0;3260;-3728;15668;1
0;3344;-3692;15616;1
0;3404;-3740;15732;1
0;3456;-3708;15676;1
0;3468;-3784;15488;1
0;3444;-3900;15536;1
0;3412;-3940;15608;1
0;3468;-3800;15604;1
0;3468;-3800;15604;1
0;3408;-3768;15584;1
0;3536;-3824;15540;1
0;3424;-3820;15632;1
0;3480;-3768;15468;1
0;3392;-3760;15488;1
0;3400;-3788;15516;1
0;3396;-3768;15548;1
0;3536;-3716;15496;1
0;3512;-3820;15576;1
0;3512;-3820;15576;1
0;3444;-3844;15500;1
0;3468;-3856;15588;1
0;3424;-3908;15576;1
0;3496;-3904;15468;1
0;4097;-13567;27391;1
0;3572;-3964;15488;1
0;3520;-3884;15616;1
0;3436;-3844;15536;1
0;3436;-3844;15536;1
0;3432;-3788;15496;1
0;3424;-3808;15436;1
0;3504;-3860;15408;1
0;3488;-3920;15496;1
0;3480;-3912;15484;1
0;3492;-3864;15512;1
0;3504;-3860;15388;1
0;3512;-3888;15400;1
0;3416;-3832;15432;1
0;3416;-3832;15432;1
0;3424;-3900;15468;1
0;3456;-3900;15572;1
0;3440;-3956;15464;1
0;3456;-3872;15432;1
0;3492;-3828;15428;1
0;3556;-3944;15592;1
0;3436;-3892;15516;1
0;3536;-3896;15416;1
0;3516;-3920;15488;1
0;3512;-3840;15588;1
0;3512;-3840;15588;1
0;3508;-3860;15600;1
0;3480;-3784;15368;1
0;3552;-3804;15628;1
0;3552;-3804;15656;1
0;3504;-3836;15612;1
0;3468;-3868;15556;1
0;3548;-3840;15580;1
0;3496;-3872;15596;1
0;3416;-3856;15592;1
0;3416;-3856;15592;1
0;3440;-3880;15644;1
0;3408;-3840;15608;1
0;3484;-3760;15580;1
0;3508;-3780;15692;1
0;3416;-3828;15792;1
0;3464;-3728;15852;1
0;3480;-3728;15752;1
0;3376;-3664;15620;1
0;3460;-3656;15644;1
0;3460;-3656;15644;1
0;3424;-3724;15644;1
0;3452;-3716;15684;1
0;3496;-3692;15796;1
0;3472;-3604;15776;1
0;3428;-3624;15828;1
0;3456;-3600;15708;1
0;3456;-3600;15708;1
0;-1264;472;359;1
0;3496;-3636;15620;1
0;3584;-3696;15676;1
0;3524;-3632;15792;1
0;3644;-3680;15728;1
0;3504;-3636;15784;1
0;3584;-3612;15744;1
0;3492;-3616;15776;1
0;3492;-3616;15776;1
0;3552;-3568;15848;1
0;3592;-3544;15732;1
0;3428;-3564;15764;1
0;3500;-3588;15908;1
0;3524;-3492;15816;1
0;3532;-3520;15688;1
0;3528;-3484;15644;1
0;3452;-3492;15648;1
0;3440;-3452;15700;1
0;3440;-3452;15700;1
0;3476;-3548;15728;1
0;3492;-3508;15816;1
0;3328;-3496;15704;1
0;3388;-3528;15784;1
0;3396;-3520;15712;1
0;3396;-3520;15712;1
0;3392;-3468;15676;1
0;3356;-3464;15820;1
0;3332;-3468;15664;1
0;3384;-3556;15608;1
0;3412;-3496;15696;1
0;3424;-3476;15736;1
0;3384;-3444;15628;1
0;3464;-3516;15688;1
0;3464;-3516;15688;1
0;3388;-3580;15672;1
0;3276;-3616;15716;1
0;3300;-3584;15648;1
0;3320;-3588;15544;1
0;3336;-3540;15620;1
0;3292;-3708;15580;1
0;3252;-3608;15448;1
0;3336;-3676;15588;1
0;3240;-3680;15656;1
0;3240;-3680;15656;1
0;3288;-3680;15620;1
0;3380;-3660;15528;1
0;3284;-3792;15592;1
0;3360;-3724;15600;1
0;3216;-3688;15596;1
0;3260;-3716;15576;1
0;3164;-3780;15608;1
0;3148;-3736;15636;1
0;3192;-3684;15452;1
0;3192;-3684;15452;1
0;3136;-3752;15552;1
0;3136;-3732;15612;1
0;3044;-3808;15488;1
0;3108;-3780;15612;1
0;3176;-3864;15728;1
0;3156;-3876;15612;1
0;3136;-3944;15644;1
0;3184;-3964;15796;1
0;3112;-3980;15864;1
0;3112;-3980;15864;1
0;3124;-3920;15744;1
0;3100;-3868;15816;1
0;3120;-3836;15812;1
0;3116;-3876;15924;1
0;3092;-3932;16008;1
0;3224;-3844;15844;1
0;3296;-3736;15720;1
0;3296;-3736;15720;1
0;3232;-3800;15812;1
0;3300;-3840;15888;1
0;3232;-3928;15908;1
0;3400;-3948;15980;1
0;3452;-3908;15824;1
0;3452;-3908;15824;1
0;3540;-3824;15960;1
0;3488;-3852;16044;1
0;3456;-3808;15916;1
0;3468;-3748;15872;1
0;3400;-3820;15916;1
0;3564;-3888;16127;1
0;3576;-3860;15892;1
0;3660;-3820;15744;1
0;3744;-3800;15996;1
0;3744;-3800;15996;1
0;3736;-3784;15924;1
0;3720;-3760;15920;1
0;3716;-3788;15828;1
0;3708;-3728;15924;1
0;3704;-3800;15920;1
0;3904;-3796;15924;1
0;3780;-3876;15860;1
0;3896;-3804;15924;1
0;3804;-3788;15760;1
0;3804;-3788;15760;1
0;3936;-3752;15788;1
0;3884;-3656;15860;1
0;3888;-3740;15908;1
0;3824;-3784;15796;1
0;3892;-3740;15684;1
0;3816;-3672;15748;1
0;3848;-3648;15720;1
0;3796;-3740;15756;1
0;3772;-3776;15760;1
0;3772;-3776;15760;1
0;3860;-3824;15736;1
0;3804;-3816;15624;1
0;3828;-3768;15588;1
0;3828;-3768;15588;1
0;15716;-1264;568;1
0;3640;-3676;15488;1
0;3632;-3672;15472;1
0;3632;-3672;15472;1
0;3768;-3640;15392;1
0;3620;-3680;15600;1
0;3664;-3604;15568;1
0;3592;-3604;15416;1
0;3628;-3664;15380;1
0;3628;-3700;15440;1
0;3644;-3648;15284;1
0;3644;-3632;15240;1
0;3584;-3744;15284;1
0;3584;-3744;15284;1
0;3644;-3768;15272;1
0;3604;-3692;15360;1
0;3644;-3692;15364;1
0;3536;-3744;15196;1
0;3616;-3768;15256;1
0;3644;-3632;15320;1
0;3583;-1;-1;1
0;3564;-3632;15172;1
0;3480;-3604;15280;1
0;3480;-3604;15280;1
0;3576;-3700;15212;1
0;8193;1794;-24833;1
0;3540;-3672;15292;1
0;3440;-3676;15316;1
0;3376;-3648;15296;1
0;3308;-3744;15296;1
0;3312;-3656;15392;1
0;3440;-3612;15432;1
0;3440;-3612;15432;1
0;3328;-3616;15424;1
0;3320;-3600;15412;1
0;3236;-3668;15388;1
0;3216;-3632;15292;1
0;3256;-3568;15372;1
0;3284;-3688;15404;1
0;3308;-3712;15364;1
0;3300;-3548;15488;1
0;3240;-3688;15600;1
0;3240;-3688;15600;1
0;3204;-3664;15548;1
0;3248;-3572;15552;1
0;3316;-3568;15636;1
0;3240;-3548;15632;1
0;3232;-3540;15724;1
0;3208;-3504;15772;1
0;3196;-3548;15708;1
0;3260;-3612;15744;1
0;3224;-3608;15612;1
0;3224;-3608;15612;1
0;8194;12801;21503;1
0;3320;-3540;15780;1
0;3304;-3460;15884;1
0;3292;-3516;15924;1
0;3324;-3512;15880;1
0;3360;-3456;15964;1
0;3340;-3504;15884;1
0;3332;-3452;15964;1
0;4098;-14335;30207;1
0;3316;-3472;15956;1
0;3328;-3408;16020;1
0;3296;-3396;15928;1
0;3360;-3420;15988;1
0;3340;-3412;15996;1
0;3344;-3352;16064;1
0;3244;-3388;15944;1
0;3332;-3396;15860;1
0;3332;-3396;15860;1
0;3400;-3384;16036;1
0;3540;-3444;16092;1
0;3500;-3372;16132;1
0;3420;-3324;16088;1
0;3444;-3384;16004;1
0;3316;-3368;15964;1
0;3364;-3424;16040;1
0;3392;-3352;16060;1
0;3400;-3252;16104;1
0;3400;-3252;16104;1
0;3400;-3368;16048;1
0;3348;-3328;15980;1
0;3332;-3332;15988;1
0;3240;-3324;16000;1
0;3332;-3344;16088;1
0;3328;-3392;15860;1
0;3376;-3332;15952;1
0;3400;-3416;16064;1
0;3372;-3392;16048;1
0;3372;-3392;16048;1
0;3308;-3356;15980;1
0;3272;-3392;16044;1
0;3260;-3416;15900;1
0;3368;-3412;15948;1
0;3368;-3484;15832;1
0;3380;-3516;15868;1
0;3288;-3536;15884;1
0;3256;-3608;15732;1
0;3256;-3608;15732;1
0;3276;-3532;15648;1
0;3288;-3520;15880;1
0;3292;-3496;15884;1
0;3232;-3604;15744;1
0;3232;-3604;15744;1
0;3176;-3688;15752;1
0;3204;-3548;15824;1
0;3156;-3628;15736;1
0;3324;-3712;15564;1
0;3276;-3716;15600;1
0;3176;-3572;15624;1
0;3248;-3696;15584;1
0;3148;-3768;15676;1
0;3192;-3676;15760;1
0;3192;-3676;15760;1
0;3164;-3664;15668;1
0;3168;-3820;15480;1
0;3276;-3848;15584;1
0;3340;-3884;15712;1
0;3328;-3824;15684;1
0;3336;-3792;15612;1
0;3424;-3772;15736;1
0;3364;-3812;15576;1
0;3276;-3752;15640;1
0;3276;-3752;15640;1
0;3380;-3792;15712;1
0;3424;-3832;15580;1
0;3496;-3848;15472;1
0;3500;-3836;15548;1
0;3524;-3944;15616;1
0;3452;-4016;15624;1
0;3384;-3960;15592;1
0;3444;-3764;15668;1
0;3516;-3916;15756;1
0;3516;-3916;15756;1
0;3560;-3920;15584;1
0;3524;-3968;15560;1
0;3532;-3880;15676;1
0;3624;-3960;15648;1
0;3616;-3976;15744;1
0;3648;-3988;15656;1
0;3652;-3992;15524;1
0;3720;-3964;15504;1
0;3620;-3936;15636;1
0;3620;-3936;15636;1
0;3668;-3860;15640;1
0;3584;-3972;15648;1
0;3552;-3936;15516;1
0;3648;-4016;15532;1
0;3644;-4080;15640;1
0;3620;-3972;15636;1
0;3604;-3936;15568;1
0;3640;-3912;15516;1
0;3604;-3920;15512;1
0;3604;-3920;15512;1
0;3716;-3964;15568;1
0;3664;-4028;15684;1
0;3664;-4028;15684;1
0;-1248;466;410;1
0;3528;-3912;15576;1
0;3492;-3888;15520;1
0;3528;-3844;15544;1
0;3468;-3864;15412;1
0;3372;-3920;15484;1
0;3468;-3912;15492;1
0;3492;-3872;15696;1
0;3492;-3872;15696;1
0;3520;-3932;15584;1
0;3464;-3916;15504;1
0;3468;-3800;15528;1
0;3492;-3796;15596;1
0;3456;-3892;15676;1
0;3524;-3896;15592;1
0;3452;-3760;15508;1
0;3524;-3828;15408;1
0;3388;-3884;15548;1
0;3376;-3868;15628;1
0;3376;-3868;15628;1
0;3356;-3724;15652;1
0;3276;-3756;15476;1
0;3392;-3808;15656;1
0;3348;-3768;15544;1
0;3380;-3748;15612;1
0;3392;-3760;15628;1
0;3352;-3768;15604;1
0;3304;-3764;15584;1
0;3396;-3772;15608;1
0;3396;-3772;15615;1
0;3428;-3788;15640;1
0;3400;-3688;15632;1
0;3400;-3668;15660;1
0;3396;-3688;15640;1
0;3320;-3748;15596;1
0;3320;-3748;15596;1
0;3372;-3744;15460;1
0;3336;-3812;15568;1
0;3420;-3836;15568;1
0;3324;-3688;15548;1
0;3324;-3688;15548;1
0;2298;-4095;-22783;1
0;3352;-3684;15736;1
0;3380;-3556;15716;1
0;3472;-3608;15712;1
0;3420;-3656;15844;1
0;3468;-3672;15836;1
0;3468;-3672;15836;1
0;3412;-3544;15816;1
0;3368;-3608;15724;1
0;3368;-3548;15792;1
0;3368;-3548;15792;1
0;3484;-3656;15772;1
0;3432;-3508;15740;1
0;3432;-3508;15740;1
0;3444;-3544;15888;1
0;3532;-3548;15872;1
0;3384;-3436;15800;1
0;3484;-3476;15624;1
0;3392;-3468;15660;1
0;3392;-3468;15660;1
0;3508;-3500;15712;1
0;3444;-3500;15828;1
0;3436;-3504;15792;1
0;3444;-3456;15752;1
0;3496;-3404;15744;1
0;3484;-3460;15820;1
0;3476;-3556;15764;1
0;3480;-3404;15896;1
0;3396;-3452;15852;1
0;3396;-3452;15852;1
0;3412;-3556;15596;1
0;3344;-3512;15716;1
0;3344;-3512;15716;1
0;2299;8192;-4095;1
0;3328;-3500;15956;1
0;3376;-3440;15828;1
0;3404;-3452;15844;1
0;3416;-3576;15812;1
0;3416;-3576;15812;1
0;3332;-3520;15756;1
0;3344;-3516;15840;1
0;3356;-3556;15724;1
0;3356;-3556;15724;1
0;-18181;4096;-7423;1
0;3356;-3536;15784;1
0;3384;-3604;15636;1
0;3384;-3604;15636;1
0;3340;-3636;15536;1
0;3404;-3648;15512;1
0;3464;-3664;15708;1
0;3492;-3632;15696;1
0;3420;-3612;15632;1
0;3424;-3704;15740;1
0;3512;-3868;15788;1
0;3576;-3752;15564;1
0;3464;-3680;15464;1
0;3464;-3680;15464;1
0;3512;-3624;15416;1
0;3532;-3652;15632;1
0;3532;-3668;15540;1
0;3536;-3724;15580;1
0;3588;-3772;15620;1
0;3552;-3712;15588;1
0;3572;-3744;15560;1
0;3608;-3792;15560;1
0;3708;-3824;15600;1
0;3708;-3824;15600;1
0;3584;-3820;15428;1
0;3556;-3832;15528;1
0;3480;-3804;15460;1
0;3572;-3764;15380;1
0;3556;-3740;15424;1
0;3628;-3732;15464;1
0;3568;-3776;15500;1
0;3608;-3828;15480;1
0;3504;-3840;15448;1
0;4097;13057;30207;1
0;3556;-3824;15440;1
0;8193;19201;31743;1
0;3556;-3880;15588;1
0;3592;-3876;15616;1
0;3476;-3916;15576;1
0;3456;-3772;15664;1
0;3456;-3772;15664;1
0;3500;-3768;15584;1
0;3396;-3816;15632;1
0;3412;-3900;15632;1
0;3348;-3860;15620;1
0;3520;-3736;15544;1
0;3460;-3840;15460;1
0;3424;-3860;15620;1
0;3408;-3828;15556;1
0;3424;-3720;15480;1
0;3400;-3732;15628;1
0;3400;-3732;15628;1
0;3312;-3784;15628;1
0;3368;-3812;15596;1
0;3520;-3772;15620;1
0;3396;-3824;15560;1
0;3424;-3732;15704;1
0;3396;-3780;15716;1
0;3384;-3780;15784;1
0;3276;-3764;15720;1
0;3380;-3760;15628;1
0;3380;-3760;15628;1
0;3416;-3776;15604;1
0;3408;-3696;15656;1
0;3396;-3776;15624;1
0;3400;-3752;15788;1
0;3440;-3684;15632;1
0;3396;-3732;15532;1
0;3416;-3676;15620;1
0;3492;-3800;15752;1
0;3448;-3824;15684;1
0;3448;-3824;15684;1
0;3444;-3780;15772;1
0;3480;-3776;15884;1
0;3564;-3676;15752;1
0;3564;-3676;15752;1
0;3432;-3704;15744;1
0;3292;-3712;15652;1
0;3360;-3720;15676;1
0;3428;-3724;15596;1
0;3428;-3740;15608;1
0;3392;-3796;15700;1
0;3412;-3736;15684;1
0;3388;-3740;15776;1
0;3448;-3716;15756;1
0;3448;-3716;15756;1
0;3404;-3680;15940;1
0;3424;-3624;15912;1
0;3344;-3676;15820;1
0;3368;-3716;15920;1
0;3583;-1;-1;1
